day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
0;74800;KELP;2030;3;2029;24;;;2033;26;;;;;2031.5;451.841796875
0;74800;SQUID_INK;1955;1;1954;26;;;1957;2;1958;24;;;1956.0;-88.3359375
0;74900;KELP;2030;28;;;;;2033;28;;;;;2031.5;453.80859375
0;74900;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;1353.0
0;74900;SQUID_INK;1955;28;;;;;1958;1;1959;27;;;1956.5;-57.765625
0;75000;KELP;2030;1;2029;21;;;2033;22;;;;;2031.5;451.80859375
0;75000;SQUID_INK;1955;22;;;;;1958;22;;;;;1956.5;-76.3203125
0;75000;RAINFOREST_RESIN;9996;1;9995;21;;;9998;4;10004;1;10005;21;9997.0;1353.0
0;75100;RAINFOREST_RESIN;9996;2;9995;26;;;10002;8;10004;2;10005;26;9999.0;1364.0
0;75100;SQUID_INK;1956;28;;;;;1959;28;;;;;1957.5;-31.9453125
0;75100;KELP;2029;28;;;;;2033;28;;;;;2031.0;450.53125
0;75200;RAINFOREST_RESIN;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;1364.0
0;75200;SQUID_INK;1956;38;;;;;1959;31;;;;;1957.5;-47.31640625
0;75200;KELP;2030;7;2029;31;;;2033;31;;;;;2031.5;450.03515625
0;75300;KELP;2029;27;;;;;2033;27;;;;;2031.0;450.375
0;75300;RAINFOREST_RESIN;9998;7;9996;1;9995;26;10004;1;10005;26;;;10001.0;1364.0
0;75300;SQUID_INK;1954;27;;;;;1957;27;;;;;1955.5;-103.140625
0;75400;SQUID_INK;1954;25;;;;;1957;25;;;;;1955.5;-96.3828125
0;75400;KELP;2030;25;;;;;2033;25;;;;;2031.5;452.671875
0;75400;RAINFOREST_RESIN;9995;25;;;;;10005;25;;;;;10000.0;1364.0
0;75500;RAINFOREST_RESIN;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;1364.0
0;75500;SQUID_INK;1955;23;;;;;1958;1;1959;22;;;1956.5;-56.72265625
0;75500;KELP;2029;23;;;;;2033;23;;;;;2031.0;451.14453125
0;75600;RAINFOREST_RESIN;9996;2;9995;23;;;9998;9;10004;2;10005;23;9997.0;1370.0
0;75600;SQUID_INK;1955;25;;;;;1958;2;1959;23;;;1956.5;-58.2890625
0;75600;KELP;2029;25;;;;;2033;25;;;;;2031.0;452.798828125
0;75700;KELP;2032;1;2029;27;;;2033;27;;;;;2032.5;452.95703125
0;75700;RAINFOREST_RESIN;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;1388.0
0;75700;SQUID_INK;1960;1;1958;27;;;1961;27;;;;;1960.5;32.98828125
0;75800;SQUID_INK;1961;1;1960;1;1959;28;1963;28;;;;;1962.0;73.87109375
0;75800;KELP;2031;1;2030;1;2029;28;2033;28;;;;;2032.0;454.517578125
0;75800;RAINFOREST_RESIN;9996;2;9995;26;;;10002;3;10004;2;10005;26;9999.0;1392.0
0;75900;RAINFOREST_RESIN;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;1392.0
0;75900;SQUID_INK;1959;24;;;;;1961;3;1963;24;;;1960.0;71.5703125
0;75900;KELP;2029;24;;;;;2031;3;2033;24;;;2030.0;454.857421875
0;76000;RAINFOREST_RESIN;9998;8;9996;1;9995;30;10004;1;10005;30;;;10001.0;1392.0
0;76000;SQUID_INK;1960;3;1959;31;;;1962;1;1963;30;;;1961.0;70.33203125
0;76000;KELP;2030;3;2029;31;;;2033;31;;;;;2031.5;453.958984375
0;76100;KELP;2029;28;;;;;2033;28;;;;;2031.0;454.4140625
0;76100;RAINFOREST_RESIN;10002;1;9995;28;;;10005;28;;;;;10003.5;1392.0
0;76100;SQUID_INK;1960;28;;;;;1963;28;;;;;1961.5;98.23828125
0;76200;SQUID_INK;1960;28;;;;;1964;28;;;;;1962.0;107.27734375
0;76200;KELP;2029;28;;;;;2033;28;;;;;2031.0;453.404296875
0;76200;RAINFOREST_RESIN;9998;9;9995;28;;;10005;28;;;;;10001.5;1394.0
0;76300;RAINFOREST_RESIN;9998;7;9996;1;9995;21;10004;1;10005;21;;;10001.0;1394.0
0;76300;SQUID_INK;1961;22;;;;;1964;1;1965;21;;;1962.5;131.0078125
0;76300;KELP;2029;22;;;;;2033;22;;;;;2031.0;453.962890625
0;76400;RAINFOREST_RESIN;9995;28;;;;;10005;28;;;;;10000.0;1394.0
0;76400;SQUID_INK;1962;8;1961;28;;;1965;28;;;;;1963.5;133.58984375
0;76400;KELP;2030;8;2029;28;;;2033;28;;;;;2031.5;453.9375
0;76500;KELP;2030;2;2029;28;;;2033;28;;;;;2031.5;454.935546875
0;76500;RAINFOREST_RESIN;10000;2;9995;28;;;10005;28;;;;;10002.5;1394.0
0;76500;SQUID_INK;1962;2;1961;28;;;1965;28;;;;;1963.5;135.96484375
0;76600;SQUID_INK;1962;29;;;;;1965;29;;;;;1963.5;160.61328125
0;76600;KELP;2029;29;;;;;2032;29;;;;;2030.5;451.22265625
0;76600;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;1394.0
0;76700;RAINFOREST_RESIN;9998;9;9996;1;9995;30;10004;1;10005;30;;;10001.0;1394.0
0;76700;SQUID_INK;1962;30;;;;;1965;31;;;;;1963.5;159.4140625
0;76700;KELP;2029;30;;;;;2032;31;;;;;2030.5;450.36328125
0;76800;RAINFOREST_RESIN;9995;25;;;;;10002;6;10005;25;;;9998.5;1394.0
0;76800;SQUID_INK;1961;25;;;;;1965;25;;;;;1963.0;133.8828125
0;76800;KELP;2029;25;;;;;2032;25;;;;;2030.5;450.974609375
0;76900;KELP;2029;34;;;;;2032;29;;;;;2030.5;450.287109375
0;76900;RAINFOREST_RESIN;9998;3;9996;2;9995;27;10004;2;10005;27;;;10001.0;1394.0
0;76900;SQUID_INK;1961;34;;;;;1964;29;;;;;1962.5;128.23828125
0;77000;SQUID_INK;1962;28;;;;;1964;4;1965;28;;;1963.0;149.32421875
0;77000;KELP;2029;28;;;;;2031;4;2032;28;;;2030.0;449.36328125
0;77000;RAINFOREST_RESIN;9995;28;;;;;10005;28;;;;;10000.0;1394.0
0;77100;RAINFOREST_RESIN;9998;10;9995;22;;;10005;22;;;;;10001.5;1394.0
0;77100;SQUID_INK;1965;5;1963;23;;;1966;22;;;;;1965.5;182.54296875
0;77100;KELP;2031;5;2029;23;;;2032;22;;;;;2031.5;449.23046875
0;77200;RAINFOREST_RESIN;9995;30;;;;;10005;30;;;;;10000.0;1394.0
0;77200;SQUID_INK;1963;30;;;;;1967;30;;;;;1965.0;198.66796875
0;77200;KELP;2029;30;;;;;2032;30;;;;;2030.5;451.318359375
0;77300;KELP;2028;25;;;;;2031;26;;;;;2029.5;444.1806640625
0;77300;RAINFOREST_RESIN;9998;4;9996;1;9995;25;10004;1;10005;25;;;10001.0;1394.0
0;77300;SQUID_INK;1967;25;;;;;1971;26;;;;;1969.0;320.203125
0;77400;SQUID_INK;1966;29;;;;;1968;3;1969;29;;;1967.0;272.76171875
0;77400;KELP;2028;29;;;;;2030;3;2031;29;;;2029.0;444.896484375
0;77400;RAINFOREST_RESIN;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;1394.0
0;77500;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;1394.0
0;77500;SQUID_INK;1966;24;;;;;1969;24;;;;;1967.5;278.703125
0;77500;KELP;2028;24;;;;;2031;24;;;;;2029.5;448.4036865234375
0;77600;RAINFOREST_RESIN;9998;3;9995;30;;;10005;30;;;;;10001.5;1394.0
0;77600;SQUID_INK;1966;30;;;;;1970;30;;;;;1968.0;286.8203125
0;77600;KELP;2028;30;;;;;2031;30;;;;;2029.5;448.3369140625
0;77700;KELP;2027;31;;;;;2030;31;;;;;2028.5;447.6822509765625
0;77700;RAINFOREST_RESIN;10002;1;9996;1;9995;30;10004;1;10005;30;;;10003.0;1394.0
0;77700;SQUID_INK;1967;31;;;;;1970;31;;;;;1968.5;312.30078125
0;77800;SQUID_INK;1967;31;;;;;1970;2;1971;29;;;1968.5;317.8828125
0;77800;KELP;2026;31;;;;;2030;31;;;;;2028.0;447.061279296875
0;77800;RAINFOREST_RESIN;9998;2;9996;2;9995;29;10004;2;10005;29;;;10001.0;1396.0
0;77900;RAINFOREST_RESIN;9996;2;9995;24;;;9998;1;10002;7;10004;2;9997.0;1396.0
0;77900;SQUID_INK;1970;1;1967;26;;;1971;26;;;;;1970.5;323.45703125
0;77900;KELP;2029;1;2026;26;;;2030;26;;;;;2029.5;447.082763671875
0;78000;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;1398.0
0;78000;SQUID_INK;1970;21;;;;;1974;21;;;;;1972.0;414.91015625
0;78000;KELP;2027;21;;;;;2030;21;;;;;2028.5;448.0
0;78100;KELP;2026;23;;;;;2030;24;;;;;2028.0;448.0
0;78100;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;1398.0
0;78100;SQUID_INK;1970;23;;;;;1974;24;;;;;1972.0;412.15625
0;78200;SQUID_INK;1972;1;1970;29;;;1973;24;;;;;1972.5;403.19921875
0;78200;KELP;2029;1;2027;5;2026;24;2030;24;;;;;2029.5;448.0
0;78200;RAINFOREST_RESIN;10002;1;9995;24;;;10005;24;;;;;10003.5;1398.0
0;78300;RAINFOREST_RESIN;9995;25;;;;;10005;25;;;;;10000.0;1400.0
0;78300;SQUID_INK;1970;25;;;;;1973;25;;;;;1971.5;401.01171875
0;78300;KELP;2026;25;;;;;2030;25;;;;;2028.0;449.0439453125
0;78400;RAINFOREST_RESIN;9995;25;;;;;10005;25;;;;;10000.0;1400.0
0;78400;SQUID_INK;1971;25;;;;;1975;25;;;;;1973.0;440.65625
0;78400;KELP;2026;25;;;;;2029;25;;;;;2027.5;449.370849609375
0;78500;KELP;2026;29;;;;;2029;25;;;;;2027.5;449.245849609375
0;78500;RAINFOREST_RESIN;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;1400.0
0;78500;SQUID_INK;1972;4;1971;25;;;1974;2;1975;23;;;1973.0;439.67578125
0;78600;SQUID_INK;1971;25;;;;;1973;3;1974;25;;;1972.0;437.41015625
0;78600;KELP;2026;25;;;;;2028;3;2029;25;;;2027.0;449.229248046875
0;78600;RAINFOREST_RESIN;9996;2;9995;23;;;10002;5;10004;2;10005;23;9999.0;1406.0
0;78700;RAINFOREST_RESIN;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;1406.0
0;78700;SQUID_INK;1971;26;;;;;1974;26;;;;;1972.5;430.69921875
0;78700;KELP;2026;26;;;;;2029;26;;;;;2027.5;449.63916015625
0;78800;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;1424.0
0;78800;SQUID_INK;1969;29;;;;;1973;29;;;;;1971.0;385.4921875
0;78800;KELP;2026;29;;;;;2029;29;;;;;2027.5;449.75244140625
0;78900;KELP;2026;1;2025;25;;;2029;26;;;;;2027.5;449.8660888671875
0;78900;RAINFOREST_RESIN;9996;1;9995;25;;;9998;1;10004;1;10005;25;9997.0;1424.0
0;78900;SQUID_INK;1970;26;;;;;1973;26;;;;;1971.5;400.46484375
0;79000;SQUID_INK;1969;8;1968;21;;;1972;22;;;;;1970.5;356.58203125
0;79000;KELP;2026;7;2025;22;;;2028;1;2029;21;;;2027.0;450.1585693359375
0;79000;RAINFOREST_RESIN;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;1426.0
0;79100;RAINFOREST_RESIN;9995;20;;;;;9998;5;10005;20;;;9996.5;1426.0
0;79100;SQUID_INK;1969;20;;;;;1972;20;;;;;1970.5;360.8203125
0;79100;KELP;2025;20;;;;;2029;20;;;;;2027.0;450.1060791015625
0;79200;RAINFOREST_RESIN;9996;2;9995;24;;;10002;9;10004;2;10005;24;9999.0;1436.0
0;79200;SQUID_INK;1969;26;;;;;1972;26;;;;;1970.5;376.05078125
0;79200;KELP;2025;26;;;;;2028;2;2029;24;;;2026.5;450.1734619140625
0;79300;KELP;2026;5;2025;21;;;2028;1;2029;20;;;2027.0;450.1864013671875
0;79300;RAINFOREST_RESIN;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;1439.0
0;79300;SQUID_INK;1969;5;1968;21;;;1972;21;;;;;1970.5;351.58203125
0;79400;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;1439.0
0;79400;SQUID_INK;1969;33;;;;;1972;29;;;;;1970.5;366.26953125
0;79400;KELP;2025;33;;;;;2028;29;;;;;2026.5;450.2392578125
0;79500;SQUID_INK;1971;7;1969;28;;;1972;28;;;;;1971.5;364.8984375
0;79500;KELP;2027;7;2025;28;;;2028;2;2029;26;;;2027.5;450.4150390625
0;79500;RAINFOREST_RESIN;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;1442.0
0;79600;RAINFOREST_RESIN;9996;2;9995;23;;;10002;4;10004;2;10005;23;9999.0;1458.0
0;79600;SQUID_INK;1969;25;;;;;1971;3;1972;25;;;1970.0;374.953125
0;79600;KELP;2025;25;;;;;2027;3;2028;25;;;2026.0;452.9921875
0;79700;SQUID_INK;1970;25;;;;;1973;25;;;;;1971.5;390.14453125
0;79700;KELP;2025;25;;;;;2028;25;;;;;2026.5;452.71875
0;79700;RAINFOREST_RESIN;9995;25;;;;;10005;25;;;;;10000.0;1458.0
0;79800;RAINFOREST_RESIN;9995;25;;;;;10005;25;;;;;10000.0;1458.0
0;79800;KELP;2025;25;;;;;2028;25;;;;;2026.5;454.34765625
0;79800;SQUID_INK;1969;25;;;;;1973;25;;;;;1971.0;379.828125
0;79900;SQUID_INK;1969;32;;;;;1972;29;;;;;1970.5;369.76171875
0;79900;KELP;2026;3;2025;29;;;2029;29;;;;;2027.5;449.80078125
0;79900;RAINFOREST_RESIN;9996;1;9995;28;;;10002;6;10004;1;10005;28;9999.0;1458.0
0;80000;SQUID_INK;1969;25;;;;;1972;26;;;;;1970.5;362.0546875
0;80000;RAINFOREST_RESIN;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;1458.0
0;80000;KELP;2025;26;;;;;2026;1;2029;26;;;2025.5;449.55859375
0;80100;SQUID_INK;1967;22;;;;;1970;22;;;;;1968.5;307.85546875
0;80100;KELP;2025;22;;;;;2029;22;;;;;2027.0;451.23046875
0;80100;RAINFOREST_RESIN;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;1458.0
0;80200;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;1461.0
0;80200;KELP;2025;22;;;;;2028;22;;;;;2026.5;455.43359375
0;80200;SQUID_INK;1967;22;;;;;1970;22;;;;;1968.5;300.44140625
0;80300;SQUID_INK;1967;21;;;;;1968;6;1970;21;;;1967.5;299.91015625
0;80300;KELP;2024;21;;;;;2026;6;2028;21;;;2025.0;458.4052734375
0;80300;RAINFOREST_RESIN;9996;1;9995;20;;;10000;6;10004;1;10005;20;9998.0;1461.0
0;80400;SQUID_INK;1967;25;;;;;1970;25;;;;;1968.5;303.0078125
0;80400;RAINFOREST_RESIN;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;1461.0
0;80400;KELP;2025;2;2024;23;;;2028;25;;;;;2026.5;458.1953125
0;80500;SQUID_INK;1966;22;;;;;1967;2;1969;1;1970;21;1966.5;289.93359375
0;80500;KELP;2025;20;;;;;2028;22;;;;;2026.5;457.0859375
0;80500;RAINFOREST_RESIN;9996;1;9995;21;;;9998;1;10004;1;10005;21;9997.0;1461.0
0;80600;RAINFOREST_RESIN;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;1465.0
0;80600;KELP;2025;1;2024;30;;;2026;2;2028;31;;;2025.5;458.7587890625
0;80600;SQUID_INK;1967;31;;;;;1969;2;1970;31;;;1968.0;306.8671875
0;80700;SQUID_INK;1967;24;;;;;1970;24;;;;;1968.5;305.1875
0;80700;KELP;2024;24;;;;;2027;2;2028;22;;;2025.5;460.98828125
0;80700;RAINFOREST_RESIN;9998;3;9996;2;9995;22;10004;2;10005;22;;;10001.0;1465.0
0;80800;SQUID_INK;1966;24;;;;;1968;6;1969;2;1970;22;1967.0;289.71875
0;80800;RAINFOREST_RESIN;9996;2;9995;22;;;10002;5;10004;2;10005;22;9999.0;1465.0
0;80800;KELP;2025;24;;;;;2027;6;2028;24;;;2026.0;456.498046875
0;80900;SQUID_INK;1967;28;;;;;1969;6;1970;28;;;1968.0;306.41015625
0;80900;KELP;2025;28;;;;;2027;6;2028;1;2029;27;2026.0;454.830078125
0;80900;RAINFOREST_RESIN;9996;1;9995;27;;;10002;7;10004;1;10005;27;9999.0;1465.0
0;81000;RAINFOREST_RESIN;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;1465.0
0;81000;KELP;2025;31;;;;;2028;1;2029;30;;;2026.5;454.689453125
0;81000;SQUID_INK;1967;31;;;;;1971;31;;;;;1969.0;328.57421875
0;81100;SQUID_INK;1965;24;;;;;1968;24;;;;;1966.5;248.828125
0;81100;KELP;2026;2;2025;22;;;2029;24;;;;;2027.5;452.982421875
0;81100;RAINFOREST_RESIN;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;1465.0
0;81200;SQUID_INK;1965;29;;;;;1969;29;;;;;1967.0;262.77734375
0;81200;RAINFOREST_RESIN;9996;1;9995;28;;;10002;4;10004;1;10005;28;9999.0;1465.0
0;81200;KELP;2026;29;;;;;2029;29;;;;;2027.5;452.099609375
0;81300;SQUID_INK;1965;1;1963;2;1962;28;1966;30;;;;;1965.5;171.1484375
0;81300;KELP;2028;1;2026;30;;;2029;30;;;;;2028.5;450.6220703125
0;81300;RAINFOREST_RESIN;10002;1;9996;2;9995;28;10004;2;10005;28;;;10003.0;1467.0
0;81400;RAINFOREST_RESIN;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;1473.0
0;81400;KELP;2026;22;;;;;2029;22;;;;;2027.5;451.5546875
0;81400;SQUID_INK;1961;22;;;;;1964;22;;;;;1962.5;122.33203125
0;81500;SQUID_INK;1962;22;;;;;1965;22;;;;;1963.5;146.49609375
0;81500;KELP;2025;22;;;;;2029;22;;;;;2027.0;457.373046875
0;81500;RAINFOREST_RESIN;9998;2;9995;22;;;10005;22;;;;;10001.5;1473.0
0;81600;SQUID_INK;1963;28;;;;;1966;28;;;;;1964.5;187.01953125
0;81600;RAINFOREST_RESIN;10002;1;9995;28;;;10005;28;;;;;10003.5;1473.0
0;81600;KELP;2026;28;;;;;2029;28;;;;;2027.5;453.52734375
0;81700;SQUID_INK;1964;26;;;;;1967;2;1968;24;;;1965.5;226.88671875
0;81700;KELP;2026;26;;;;;2029;26;;;;;2027.5;450.76171875
0;81700;RAINFOREST_RESIN;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;1475.0
0;81800;RAINFOREST_RESIN;9998;5;9995;21;;;10005;21;;;;;10001.5;1475.0
0;81800;KELP;2026;21;;;;;2030;21;;;;;2028.0;449.5546875
0;81800;SQUID_INK;1964;21;;;;;1967;21;;;;;1965.5;208.859375
0;81900;KELP;2026;28;;;;;2029;28;;;;;2027.5;454.873046875
0;81900;SQUID_INK;1966;28;;;;;1969;28;;;;;1967.5;270.01953125
0;81900;RAINFOREST_RESIN;9995;28;;;;;10005;28;;;;;10000.0;1475.0
0;82000;KELP;2026;25;;;;;2029;25;;;;;2027.5;454.396484375
0;82000;SQUID_INK;1965;25;;;;;1968;25;;;;;1966.5;255.1171875
0;82000;RAINFOREST_RESIN;9996;1;9995;24;;;10002;3;10004;1;10005;24;9999.0;1475.0
0;82100;SQUID_INK;1966;26;;;;;1970;26;;;;;1968.0;290.0
0;82100;RAINFOREST_RESIN;9995;26;;;;;9998;1;10005;26;;;9996.5;1475.0
0;82100;KELP;2026;26;;;;;2030;26;;;;;2028.0;450.3828125
0;82200;RAINFOREST_RESIN;9995;30;;;;;10005;30;;;;;10000.0;1477.0
0;82200;KELP;2026;31;;;;;2029;30;;;;;2027.5;451.314453125
0;82200;SQUID_INK;1967;1;1966;30;;;1970;30;;;;;1968.5;299.7109375
0;82300;KELP;2026;32;;;;;2029;2;2030;30;;;2027.5;449.833984375
0;82300;SQUID_INK;1966;32;;;;;1969;32;;;;;1967.5;277.3515625
0;82300;RAINFOREST_RESIN;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;1477.0
0;82400;KELP;2026;22;;;;;2029;22;;;;;2027.5;454.689453125
0;82400;SQUID_INK;1966;22;;;;;1969;22;;;;;1967.5;286.65234375
0;82400;RAINFOREST_RESIN;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;1504.0
0;82500;SQUID_INK;1964;24;;;;;1967;1;1968;23;;;1965.5;227.99609375
0;82500;RAINFOREST_RESIN;9996;1;9995;23;;;9998;3;10004;1;10005;23;9997.0;1504.0
0;82500;KELP;2026;24;;;;;2029;24;;;;;2027.5;453.341796875
0;82600;RAINFOREST_RESIN;9996;2;9995;29;;;10000;5;10004;2;10005;29;9998.0;1510.0
0;82600;KELP;2026;31;;;;;2027;5;2028;3;2029;31;2026.5;453.033203125
0;82600;SQUID_INK;1965;31;;;;;1966;5;1967;3;1968;31;1965.5;254.734375
0;82700;KELP;2026;32;;;;;2029;30;;;;;2027.5;461.5576171875
0;82700;SQUID_INK;1963;2;1962;30;;;1965;30;;;;;1964.0;161.04296875
0;82700;RAINFOREST_RESIN;9996;1;9995;29;;;10002;1;10004;1;10005;29;9999.0;1510.0
0;82800;KELP;2026;21;;;;;2028;1;2029;21;;;2027.0;461.9482421875
0;82800;SQUID_INK;1962;21;;;;;1963;1;1965;21;;;1962.5;141.046875
0;82800;RAINFOREST_RESIN;9998;10;9995;21;;;10005;21;;;;;10001.5;1510.0
0;82900;SQUID_INK;1963;21;;;;;1966;21;;;;;1964.5;189.5390625
0;82900;RAINFOREST_RESIN;9998;9;9996;1;9995;20;10004;1;10005;20;;;10001.0;1510.0
0;82900;KELP;2026;21;;;;;2029;21;;;;;2027.5;461.767578125
0;83000;RAINFOREST_RESIN;9998;8;9996;2;9995;28;10004;2;10005;28;;;10001.0;1510.0
0;83000;KELP;2026;2;2025;28;;;2029;30;;;;;2027.5;460.4560546875
0;83000;SQUID_INK;1966;30;;;;;1969;30;;;;;1967.5;271.02734375
0;83100;KELP;2025;26;;;;;2029;26;;;;;2027.0;459.6328125
0;83100;SQUID_INK;1967;26;;;;;1970;26;;;;;1968.5;308.953125
0;83100;RAINFOREST_RESIN;9995;26;;;;;9998;5;10005;26;;;9996.5;1510.0
0;83200;KELP;2025;31;;;;;2029;31;;;;;2027.0;459.7021484375
0;83200;SQUID_INK;1967;31;;;;;1970;31;;;;;1968.5;312.34375
0;83200;RAINFOREST_RESIN;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;1520.0
0;83300;SQUID_INK;1966;23;;;;;1969;23;;;;;1967.5;286.90625
0;83300;RAINFOREST_RESIN;9996;1;9995;22;;;10002;7;10004;1;10005;22;9999.0;1520.0
0;83300;KELP;2025;23;;;;;2028;23;;;;;2026.5;456.6103515625
0;83400;RAINFOREST_RESIN;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;1520.0
0;83400;KELP;2025;25;;;;;2027;3;2028;1;2029;24;2026.0;457.3623046875
0;83400;SQUID_INK;1966;25;;;;;1968;3;1969;25;;;1967.0;275.6484375
0;83500;KELP;2027;1;2025;30;;;2028;30;;;;;2027.5;457.01171875
0;83500;SQUID_INK;1968;1;1966;30;;;1969;30;;;;;1968.5;273.93359375
0;83500;RAINFOREST_RESIN;9995;30;;;;;10005;30;;;;;10000.0;1520.0
0;83600;KELP;2026;24;;;;;2029;24;;;;;2027.5;461.66015625
0;83600;SQUID_INK;1966;24;;;;;1969;24;;;;;1967.5;284.9140625
0;83600;RAINFOREST_RESIN;9998;1;9995;24;;;10005;24;;;;;10001.5;1520.0
0;83700;RAINFOREST_RESIN;9996;1;9995;26;;;10002;7;10004;1;10005;26;9999.0;1522.0
0;83700;SQUID_INK;1965;27;;;;;1969;27;;;;;1967.0;263.58203125
0;83700;KELP;2026;27;;;;;2029;27;;;;;2027.5;462.40625
0;83800;RAINFOREST_RESIN;9995;22;;;;;9998;2;10005;22;;;9996.5;1522.0
0;83800;KELP;2026;22;;;;;2029;22;;;;;2027.5;462.943359375
0;83800;SQUID_INK;1966;22;;;;;1970;22;;;;;1968.0;289.2734375
0;83900;KELP;2026;26;;;;;2029;26;;;;;2027.5;463.6171875
0;83900;RAINFOREST_RESIN;9998;4;9996;1;9995;25;10004;1;10005;25;;;10001.0;1570.0
0;83900;SQUID_INK;1967;26;;;;;1970;26;;;;;1968.5;311.859375
0;84000;KELP;2026;20;;;;;2029;21;;;;;2027.5;463.361328125
0;84000;SQUID_INK;1966;20;;;;;1969;1;1970;20;;;1967.5;291.5546875
0;84000;RAINFOREST_RESIN;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;1570.0
0;84100;RAINFOREST_RESIN;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;1570.0
0;84100;SQUID_INK;1966;30;;;;;1970;30;;;;;1968.0;294.4140625
0;84100;KELP;2026;30;;;;;2029;30;;;;;2027.5;464.478515625
0;84200;RAINFOREST_RESIN;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;1570.0
0;84200;SQUID_INK;1967;31;;;;;1971;31;;;;;1969.0;329.0234375
0;84200;KELP;2026;31;;;;;2029;31;;;;;2027.5;463.3125
0;84300;KELP;2027;5;2026;20;;;2030;20;;;;;2028.5;467.03125
0;84300;RAINFOREST_RESIN;9995;20;;;;;10005;20;;;;;10000.0;1570.0
0;84300;SQUID_INK;1967;25;;;;;1970;20;;;;;1968.5;311.1015625
0;84400;SQUID_INK;1968;28;;;;;1971;2;1972;26;;;1969.5;356.2265625
0;84400;KELP;2026;28;;;;;2030;28;;;;;2028.0;468.326171875
0;84400;RAINFOREST_RESIN;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;1570.0
0;84500;RAINFOREST_RESIN;9998;2;9996;1;9995;23;10004;1;10005;23;;;10001.0;1570.0
0;84500;SQUID_INK;1969;5;1968;24;;;1972;24;;;;;1970.5;361.06640625
0;84500;KELP;2027;6;2026;23;;;2030;24;;;;;2028.5;469.91796875
0;84600;RAINFOREST_RESIN;9995;30;;;;;10005;30;;;;;10000.0;1570.0
0;84600;SQUID_INK;1969;30;;;;;1972;30;;;;;1970.5;375.30859375
0;84600;KELP;2026;30;;;;;2030;30;;;;;2028.0;468.3203125
0;84700;KELP;2026;25;;;;;2030;25;;;;;2028.0;468.67578125
0;84700;RAINFOREST_RESIN;9996;2;9995;23;;;10002;8;10004;2;10005;23;9999.0;1570.0
0;84700;SQUID_INK;1969;25;;;;;1973;25;;;;;1971.0;393.38671875
0;84800;SQUID_INK;1969;26;;;;;1973;26;;;;;1971.0;396.03515625
0;84800;KELP;2027;26;;;;;2030;26;;;;;2028.5;470.875
0;84800;RAINFOREST_RESIN;9995;26;;;;;10005;26;;;;;10000.0;1570.0
0;84900;RAINFOREST_RESIN;9995;22;;;;;10002;5;10005;22;;;9998.5;1570.0
0;84900;SQUID_INK;1970;22;;;;;1973;22;;;;;1971.5;399.8984375
0;84900;KELP;2027;22;;;;;2030;22;;;;;2028.5;470.765625
0;85000;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;1570.0
0;85000;SQUID_INK;1970;24;;;;;1972;3;1973;24;;;1971.0;408.9453125
0;85000;KELP;2027;24;;;;;2029;3;2030;24;;;2028.0;474.26171875
0;85100;KELP;2027;31;;;;;2030;31;;;;;2028.5;474.14453125
0;85100;RAINFOREST_RESIN;9996;1;9995;30;;;10002;4;10004;1;10005;30;9999.0;1570.0
